empresa_id,fecha,asistentes,capacidad_maxima,precio_entrada,ingresos_totales,ocupacion_porcentaje,factor_estacional,dia_semana,mes,año
b696fa66076665dc,2024-08-09,507,584,805.2,408234.98,86.8,1.836,Friday,8,2024
039159df8a511e8a,2024-08-10,1804,1804,899.22,1622187.59,100.0,2.387,Saturday,8,2024
f48605ea51e41b4c,2024-08-10,663,663,1376.1,912353.97,100.0,2.387,Saturday,8,2024
d6b81da7ff177362,2024-08-10,232,302,1368.58,317509.7,76.8,2.387,Saturday,8,2024
4672518ff5f66c70,2024-08-11,686,686,2325.65,1595395.05,100.0,2.387,Sunday,8,2024
b696fa66076665dc,2024-08-11,584,584,1162.97,679171.81,100.0,2.387,Sunday,8,2024
6654d146e2a0180a,2024-08-11,996,996,2884.07,2872536.67,100.0,2.387,Sunday,8,2024
6654d146e2a0180a,2024-08-12,889,996,2278.53,2025609.44,89.3,1.836,Monday,8,2024
4d3c3e21704186d6,2024-08-13,1287,1786,766.37,986319.13,72.1,1.836,Tuesday,8,2024
4d3c3e21704186d6,2024-08-14,1219,1786,716.87,873859.19,68.3,1.836,Wednesday,8,2024
d6b81da7ff177362,2024-08-16,302,302,883.34,266767.61,100.0,1.836,Friday,8,2024
d6b81da7ff177362,2024-08-17,302,302,1151.54,347765.67,100.0,2.387,Saturday,8,2024
cfe603ecf84ca199,2024-08-18,1532,1984,1000.54,1532820.01,77.2,2.387,Sunday,8,2024
4d3c3e21704186d6,2024-08-18,1279,1786,861.88,1102343.56,71.6,2.387,Sunday,8,2024
cfe603ecf84ca199,2024-08-24,1984,1984,1119.22,2220530.43,100.0,2.387,Saturday,8,2024
b696fa66076665dc,2024-08-24,584,584,1134.59,662602.14,100.0,2.387,Saturday,8,2024
6654d146e2a0180a,2024-08-24,996,996,2874.31,2862817.58,100.0,2.387,Saturday,8,2024
4672518ff5f66c70,2024-08-24,686,686,2175.11,1492127.33,100.0,2.387,Saturday,8,2024
f48605ea51e41b4c,2024-08-25,663,663,1918.85,1272198.93,100.0,2.387,Sunday,8,2024
4672518ff5f66c70,2024-08-25,686,686,2559.79,1756013.6,100.0,2.387,Sunday,8,2024
37d0d111f3b188d5,2024-08-29,1029,1029,496.84,511245.82,100.0,1.836,Thursday,8,2024
6654d146e2a0180a,2024-09-02,996,996,1402.26,1396647.08,100.0,1.404,Monday,9,2024
b696fa66076665dc,2024-09-05,584,584,766.66,447727.9,100.0,1.404,Thursday,9,2024
4672518ff5f66c70,2024-09-05,570,686,1583.32,902493.44,83.1,1.404,Thursday,9,2024
07acd16b556dd864,2024-09-06,233,297,1054.74,245755.26,78.5,1.404,Friday,9,2024
37d0d111f3b188d5,2024-09-07,1029,1029,485.75,499837.07,100.0,1.825,Saturday,9,2024
6654d146e2a0180a,2024-09-08,996,996,2303.42,2294209.52,100.0,1.825,Sunday,9,2024
f48605ea51e41b4c,2024-09-08,663,663,1612.55,1069120.92,100.0,1.825,Sunday,9,2024
6654d146e2a0180a,2024-09-09,571,996,1783.46,1018354.32,57.3,1.404,Monday,9,2024
37d0d111f3b188d5,2024-09-10,852,1029,452.09,385181.66,82.8,1.404,Tuesday,9,2024
4672518ff5f66c70,2024-09-17,451,686,2051.72,925327.61,65.7,1.404,Tuesday,9,2024
7a20e52829bd846d,2024-09-17,1233,1805,475.92,586811.06,68.3,1.404,Tuesday,9,2024
d6b81da7ff177362,2024-09-18,129,302,768.23,99102.08,42.7,1.404,Wednesday,9,2024
6654d146e2a0180a,2024-09-20,996,996,1834.34,1827006.16,100.0,1.404,Friday,9,2024
07acd16b556dd864,2024-09-20,158,297,990.05,156428.44,53.2,1.404,Friday,9,2024
4d3c3e21704186d6,2024-09-21,1786,1786,711.97,1271586.29,100.0,1.825,Saturday,9,2024
039159df8a511e8a,2024-09-25,1094,1804,493.65,540052.93,60.6,1.404,Wednesday,9,2024
7a20e52829bd846d,2024-09-25,1805,1805,367.77,663832.4,100.0,1.404,Wednesday,9,2024
f48605ea51e41b4c,2024-09-25,663,663,1105.78,733131.92,100.0,1.404,Wednesday,9,2024
4672518ff5f66c70,2024-09-26,444,686,1893.78,840837.03,64.7,1.404,Thursday,9,2024
37d0d111f3b188d5,2024-09-26,1029,1029,457.82,471098.92,100.0,1.404,Thursday,9,2024
4672518ff5f66c70,2024-09-27,299,686,1918.55,573647.74,43.6,1.404,Friday,9,2024
cfe603ecf84ca199,2024-09-28,1766,1984,1020.86,1802838.91,89.0,1.825,Saturday,9,2024
f48605ea51e41b4c,2024-09-28,429,663,1552.46,666003.46,64.7,1.825,Saturday,9,2024
f10ba6f1ebd530a4,2024-10-01,1109,1151,1300.86,1442651.03,96.4,1.188,Tuesday,10,2024
4d3c3e21704186d6,2024-10-01,1148,1786,605.78,695434.86,64.3,1.188,Tuesday,10,2024
07acd16b556dd864,2024-10-10,282,297,747.9,210906.97,94.9,1.188,Thursday,10,2024
f48605ea51e41b4c,2024-10-11,495,663,1016.41,503123.53,74.7,1.188,Friday,10,2024
cfe603ecf84ca199,2024-10-13,1984,1984,756.12,1500134.05,100.0,1.544,Sunday,10,2024
4672518ff5f66c70,2024-10-15,604,686,1619.63,978253.64,88.0,1.188,Tuesday,10,2024
37d0d111f3b188d5,2024-10-17,1029,1029,408.27,420110.8,100.0,1.188,Thursday,10,2024
6654d146e2a0180a,2024-10-18,497,996,1383.09,687393.26,49.9,1.188,Friday,10,2024
b696fa66076665dc,2024-10-22,567,584,650.37,368761.99,97.1,1.188,Tuesday,10,2024
f10ba6f1ebd530a4,2024-10-23,1007,1151,1459.21,1469428.17,87.5,1.188,Wednesday,10,2024
b696fa66076665dc,2024-10-23,220,584,714.96,157290.17,37.7,1.188,Wednesday,10,2024
7a20e52829bd846d,2024-10-26,897,1805,447.84,401713.64,49.7,1.544,Saturday,10,2024
b696fa66076665dc,2024-10-27,584,584,779.83,455419.86,100.0,1.544,Sunday,10,2024
d6b81da7ff177362,2024-10-28,302,302,851.05,257016.93,100.0,1.188,Monday,10,2024
7a20e52829bd846d,2024-10-29,1641,1805,382.19,627166.87,90.9,1.188,Tuesday,10,2024
f48605ea51e41b4c,2024-10-30,319,663,1275.79,406978.12,48.1,1.188,Wednesday,10,2024
6654d146e2a0180a,2024-10-31,833,996,1605.37,1337272.24,83.6,1.188,Thursday,10,2024
37d0d111f3b188d5,2024-11-01,569,1029,427.04,242986.18,55.3,0.972,Friday,11,2024
f48605ea51e41b4c,2024-11-04,537,663,948.34,509258.31,81.0,0.972,Monday,11,2024
4d3c3e21704186d6,2024-11-04,570,1786,473.93,270141.04,31.9,0.972,Monday,11,2024
f10ba6f1ebd530a4,2024-11-07,840,1151,1399.71,1175755.94,73.0,0.972,Thursday,11,2024
f10ba6f1ebd530a4,2024-11-11,525,1151,1077.11,565483.91,45.6,0.972,Monday,11,2024
7a20e52829bd846d,2024-11-16,1715,1805,366.22,628070.44,95.0,1.264,Saturday,11,2024
4d3c3e21704186d6,2024-11-21,1540,1786,423.89,652790.09,86.2,0.972,Thursday,11,2024
07acd16b556dd864,2024-11-28,237,297,771.6,182870.21,79.8,0.972,Thursday,11,2024
4d3c3e21704186d6,2024-11-29,1006,1786,413.31,415789.04,56.3,0.972,Friday,11,2024
039159df8a511e8a,2024-11-30,1804,1804,626.05,1129399.57,100.0,1.264,Saturday,11,2024
7a20e52829bd846d,2024-11-30,1664,1805,428.53,713078.67,92.2,1.264,Saturday,11,2024
d6b81da7ff177362,2024-11-30,170,302,827.99,140759.11,56.3,1.264,Saturday,11,2024
6654d146e2a0180a,2024-12-03,996,996,1863.19,1855741.49,100.0,1.512,Tuesday,12,2024
f48605ea51e41b4c,2024-12-03,648,663,1320.61,855752.22,97.7,1.512,Tuesday,12,2024
b696fa66076665dc,2024-12-04,269,584,624.69,168042.51,46.1,1.512,Wednesday,12,2024
cfe603ecf84ca199,2024-12-06,1292,1984,852.26,1101118.93,65.1,1.512,Friday,12,2024
f10ba6f1ebd530a4,2024-12-07,1151,1151,1621.33,1866149.92,100.0,1.966,Saturday,12,2024
f48605ea51e41b4c,2024-12-08,663,663,1404.24,931010.79,100.0,1.966,Sunday,12,2024
4d3c3e21704186d6,2024-12-12,1786,1786,568.2,1014799.02,100.0,1.512,Thursday,12,2024
b696fa66076665dc,2024-12-12,506,584,701.13,354771.47,86.6,1.512,Thursday,12,2024
cfe603ecf84ca199,2024-12-13,1984,1984,667.47,1324251.87,100.0,1.512,Friday,12,2024
37d0d111f3b188d5,2024-12-14,1029,1029,731.88,753102.5,100.0,1.966,Saturday,12,2024
07acd16b556dd864,2024-12-17,297,297,814.03,241768.12,100.0,1.512,Tuesday,12,2024
039159df8a511e8a,2024-12-18,1804,1804,546.58,986030.2,100.0,1.512,Wednesday,12,2024
7a20e52829bd846d,2024-12-18,1805,1805,400.31,722555.01,100.0,1.512,Wednesday,12,2024
f10ba6f1ebd530a4,2024-12-19,769,1151,1833.66,1410083.26,66.8,1.512,Thursday,12,2024
cfe603ecf84ca199,2024-12-20,1833,1984,894.55,1639718.97,92.4,1.512,Friday,12,2024
b696fa66076665dc,2024-12-21,584,584,961.49,561510.03,100.0,1.966,Saturday,12,2024
4d3c3e21704186d6,2024-12-21,1324,1786,621.81,823270.06,74.1,1.966,Saturday,12,2024
f48605ea51e41b4c,2024-12-21,613,663,1414.14,866865.01,92.5,1.966,Saturday,12,2024
d6b81da7ff177362,2024-12-23,250,302,1027.4,256849.4,82.8,1.512,Monday,12,2024
b696fa66076665dc,2024-12-26,584,584,686.86,401126.05,100.0,1.512,Thursday,12,2024
cfe603ecf84ca199,2024-12-26,1506,1984,822.33,1238433.24,75.9,1.512,Thursday,12,2024
cfe603ecf84ca199,2024-12-28,1463,1984,812.62,1188857.26,73.7,1.966,Saturday,12,2024
d6b81da7ff177362,2024-12-29,302,302,1129.68,341164.82,100.0,1.966,Sunday,12,2024
f48605ea51e41b4c,2024-12-29,489,663,1715.39,838826.99,73.8,1.966,Sunday,12,2024
4672518ff5f66c70,2024-12-31,411,686,2141.54,880171.64,59.9,1.512,Tuesday,12,2024
b696fa66076665dc,2025-01-01,392,584,480.85,188491.85,67.1,0.88,Wednesday,1,2025
f10ba6f1ebd530a4,2025-01-03,558,1151,1135.12,633399.29,48.5,0.88,Friday,1,2025
f48605ea51e41b4c,2025-01-05,253,663,881.1,222918.49,38.2,1.144,Sunday,1,2025
039159df8a511e8a,2025-01-10,822,1804,433.44,356289.74,45.6,0.88,Friday,1,2025
4d3c3e21704186d6,2025-01-17,582,1786,500.63,291363.83,32.6,0.88,Friday,1,2025
b696fa66076665dc,2025-01-18,444,584,659.87,292982.62,76.0,1.144,Saturday,1,2025
7a20e52829bd846d,2025-01-20,558,1805,295.54,164910.11,30.9,0.88,Monday,1,2025
f48605ea51e41b4c,2025-01-21,349,663,986.84,344407.96,52.6,0.88,Tuesday,1,2025
7a20e52829bd846d,2025-01-23,1311,1805,353.77,463792.79,72.6,0.88,Thursday,1,2025
07acd16b556dd864,2025-01-23,211,297,647.81,136688.11,71.0,0.88,Thursday,1,2025
4d3c3e21704186d6,2025-01-25,1477,1786,473.73,699698.44,82.7,1.144,Saturday,1,2025
37d0d111f3b188d5,2025-01-27,766,1029,316.3,242282.94,74.4,0.88,Monday,1,2025
cfe603ecf84ca199,2025-01-29,1416,1984,646.6,915579.08,71.4,0.88,Wednesday,1,2025
f48605ea51e41b4c,2025-02-01,554,663,810.29,448898.59,83.6,1.001,Saturday,2,2025
37d0d111f3b188d5,2025-02-02,872,1029,390.62,340623.9,84.7,1.001,Sunday,2,2025
07acd16b556dd864,2025-02-02,188,297,918.07,172596.48,63.3,1.001,Sunday,2,2025
039159df8a511e8a,2025-02-08,1468,1804,529.25,776933.58,81.4,1.001,Saturday,2,2025
b696fa66076665dc,2025-02-10,386,584,434.91,167875.75,66.1,0.77,Monday,2,2025
039159df8a511e8a,2025-02-17,834,1804,429.71,358377.78,46.2,0.77,Monday,2,2025
07acd16b556dd864,2025-02-17,84,297,719.22,60414.74,28.3,0.77,Monday,2,2025
4d3c3e21704186d6,2025-02-18,677,1786,395.57,267800.89,37.9,0.77,Tuesday,2,2025
cfe603ecf84ca199,2025-02-18,1313,1984,531.91,698397.0,66.2,0.77,Tuesday,2,2025
039159df8a511e8a,2025-02-22,1028,1804,467.82,480918.76,57.0,1.001,Saturday,2,2025
f48605ea51e41b4c,2025-02-23,324,663,803.35,260285.71,48.9,1.001,Sunday,2,2025
4d3c3e21704186d6,2025-03-01,1648,1786,601.11,990633.3,92.3,1.287,Saturday,3,2025
cfe603ecf84ca199,2025-03-04,1343,1984,749.51,1006596.35,67.7,0.99,Tuesday,3,2025
f10ba6f1ebd530a4,2025-03-04,795,1151,1178.11,936600.64,69.1,0.99,Tuesday,3,2025
4d3c3e21704186d6,2025-03-05,534,1786,471.75,251915.24,29.9,0.99,Wednesday,3,2025
d6b81da7ff177362,2025-03-05,150,302,765.54,114831.04,49.7,0.99,Wednesday,3,2025
cfe603ecf84ca199,2025-03-07,1733,1984,751.61,1302537.76,87.3,0.99,Friday,3,2025
6654d146e2a0180a,2025-03-08,658,996,1434.97,944211.72,66.1,1.287,Saturday,3,2025
7a20e52829bd846d,2025-03-09,1805,1805,405.04,731093.58,100.0,1.287,Sunday,3,2025
039159df8a511e8a,2025-03-10,1256,1804,494.81,621485.21,69.6,0.99,Monday,3,2025
cfe603ecf84ca199,2025-03-16,1923,1984,664.38,1277611.98,96.9,1.287,Sunday,3,2025
b696fa66076665dc,2025-03-17,199,584,504.43,100382.28,34.1,0.99,Monday,3,2025
f48605ea51e41b4c,2025-03-22,555,663,1325.48,735640.08,83.7,1.287,Saturday,3,2025
4d3c3e21704186d6,2025-03-25,566,1786,500.19,283107.54,31.7,0.99,Tuesday,3,2025
039159df8a511e8a,2025-03-28,1202,1804,525.89,632120.3,66.6,0.99,Friday,3,2025
f10ba6f1ebd530a4,2025-03-29,1143,1151,1344.95,1537272.91,99.3,1.287,Saturday,3,2025
4672518ff5f66c70,2025-03-31,406,686,1446.32,587206.85,59.2,0.99,Monday,3,2025
f48605ea51e41b4c,2025-04-02,270,663,1078.1,291087.74,40.7,1.21,Wednesday,4,2025
4672518ff5f66c70,2025-04-02,334,686,1668.85,557395.39,48.7,1.21,Wednesday,4,2025
7a20e52829bd846d,2025-04-05,1805,1805,493.02,889907.81,100.0,1.573,Saturday,4,2025
b696fa66076665dc,2025-04-07,555,584,780.8,433344.43,95.0,1.21,Monday,4,2025
7a20e52829bd846d,2025-04-10,1805,1805,333.23,601482.39,100.0,1.21,Thursday,4,2025
039159df8a511e8a,2025-04-12,1804,1804,624.54,1126677.8,100.0,1.573,Saturday,4,2025
4d3c3e21704186d6,2025-04-13,1786,1786,555.8,992657.53,100.0,1.573,Sunday,4,2025
f48605ea51e41b4c,2025-04-16,663,663,1041.66,690622.23,100.0,1.21,Wednesday,4,2025
4672518ff5f66c70,2025-04-17,333,686,1571.97,523464.98,48.5,1.21,Thursday,4,2025
cfe603ecf84ca199,2025-04-18,1341,1984,581.18,779360.88,67.6,1.21,Friday,4,2025
6654d146e2a0180a,2025-04-19,996,996,2192.57,2183804.06,100.0,1.573,Saturday,4,2025
4d3c3e21704186d6,2025-04-19,1754,1786,696.72,1222046.93,98.2,1.573,Saturday,4,2025
f10ba6f1ebd530a4,2025-04-20,1151,1151,1979.32,2278197.12,100.0,1.573,Sunday,4,2025
6654d146e2a0180a,2025-04-20,964,996,1555.95,1499935.64,96.8,1.573,Sunday,4,2025
07acd16b556dd864,2025-04-21,275,297,775.2,213179.18,92.6,1.21,Monday,4,2025
7a20e52829bd846d,2025-04-23,1000,1805,356.64,356636.85,55.4,1.21,Wednesday,4,2025
cfe603ecf84ca199,2025-04-25,1084,1984,712.91,772791.31,54.6,1.21,Friday,4,2025
cfe603ecf84ca199,2025-04-27,1850,1984,894.17,1654223.27,93.2,1.573,Sunday,4,2025
4d3c3e21704186d6,2025-04-29,786,1786,440.15,345957.63,44.0,1.21,Tuesday,4,2025
4672518ff5f66c70,2025-05-01,686,686,1436.64,985534.97,100.0,1.32,Thursday,5,2025
f10ba6f1ebd530a4,2025-05-02,515,1151,1527.09,786449.03,44.7,1.32,Friday,5,2025
37d0d111f3b188d5,2025-05-04,848,1029,563.47,477824.9,82.4,1.716,Sunday,5,2025
7a20e52829bd846d,2025-05-05,1805,1805,399.54,721171.21,100.0,1.32,Monday,5,2025
039159df8a511e8a,2025-05-11,1804,1804,655.44,1182409.72,100.0,1.716,Sunday,5,2025
f48605ea51e41b4c,2025-05-13,357,663,1024.52,365753.18,53.8,1.32,Tuesday,5,2025
d6b81da7ff177362,2025-05-13,127,302,862.27,109508.62,42.1,1.32,Tuesday,5,2025
7a20e52829bd846d,2025-05-15,952,1805,452.28,430568.48,52.7,1.32,Thursday,5,2025
039159df8a511e8a,2025-05-15,808,1804,525.52,424621.15,44.8,1.32,Thursday,5,2025
6654d146e2a0180a,2025-05-16,940,996,1953.19,1835995.06,94.4,1.32,Friday,5,2025
f48605ea51e41b4c,2025-05-18,663,663,1217.89,807461.1,100.0,1.716,Sunday,5,2025
7a20e52829bd846d,2025-05-18,1805,1805,399.96,721918.99,100.0,1.716,Sunday,5,2025
37d0d111f3b188d5,2025-05-20,740,1029,562.36,416147.57,71.9,1.32,Tuesday,5,2025
d6b81da7ff177362,2025-05-20,292,302,769.54,224705.37,96.7,1.32,Tuesday,5,2025
4d3c3e21704186d6,2025-05-21,1786,1786,472.31,843543.36,100.0,1.32,Wednesday,5,2025
b696fa66076665dc,2025-05-22,291,584,572.06,166470.68,49.8,1.32,Thursday,5,2025
6654d146e2a0180a,2025-05-23,412,996,1456.8,600201.9,41.4,1.32,Friday,5,2025
f48605ea51e41b4c,2025-05-24,663,663,1430.38,948344.54,100.0,1.716,Saturday,5,2025
f10ba6f1ebd530a4,2025-05-24,813,1151,1519.36,1235239.69,70.6,1.716,Saturday,5,2025
37d0d111f3b188d5,2025-05-25,604,1029,492.1,297230.22,58.7,1.716,Sunday,5,2025
4672518ff5f66c70,2025-05-29,430,686,1324.23,569420.61,62.7,1.32,Thursday,5,2025
cfe603ecf84ca199,2025-05-29,1193,1984,791.19,943895.42,60.1,1.32,Thursday,5,2025
cfe603ecf84ca199,2025-05-31,1984,1984,1029.17,2041863.52,100.0,1.716,Saturday,5,2025
039159df8a511e8a,2025-06-01,1635,1804,889.87,1454937.06,90.6,2.288,Sunday,6,2025
f10ba6f1ebd530a4,2025-06-01,1151,1151,2321.25,2671760.92,100.0,2.288,Sunday,6,2025
b696fa66076665dc,2025-06-08,584,584,1109.98,648226.83,100.0,2.288,Sunday,6,2025
039159df8a511e8a,2025-06-09,1778,1804,791.92,1408031.3,98.6,1.76,Monday,6,2025
6654d146e2a0180a,2025-06-10,802,996,2163.08,1734787.15,80.5,1.76,Tuesday,6,2025
f10ba6f1ebd530a4,2025-06-10,1151,1151,2059.53,2370515.17,100.0,1.76,Tuesday,6,2025
d6b81da7ff177362,2025-06-10,302,302,1135.47,342913.17,100.0,1.76,Tuesday,6,2025
f48605ea51e41b4c,2025-06-13,556,663,1362.93,757788.96,83.9,1.76,Friday,6,2025
039159df8a511e8a,2025-06-16,1804,1804,736.15,1328010.13,100.0,1.76,Monday,6,2025
d6b81da7ff177362,2025-06-17,302,302,1147.83,346644.39,100.0,1.76,Tuesday,6,2025
07acd16b556dd864,2025-06-20,297,297,1127.02,334725.74,100.0,1.76,Friday,6,2025
7a20e52829bd846d,2025-06-21,1805,1805,506.14,913578.81,100.0,2.288,Saturday,6,2025
d6b81da7ff177362,2025-06-21,302,302,1040.0,314080.59,100.0,2.288,Saturday,6,2025
f48605ea51e41b4c,2025-06-22,611,663,1847.51,1128830.78,92.2,2.288,Sunday,6,2025
b696fa66076665dc,2025-06-22,584,584,800.76,467646.37,100.0,2.288,Sunday,6,2025
6654d146e2a0180a,2025-06-22,996,996,2169.52,2160843.64,100.0,2.288,Sunday,6,2025
37d0d111f3b188d5,2025-06-24,1029,1029,475.13,488912.44,100.0,1.76,Tuesday,6,2025
f10ba6f1ebd530a4,2025-06-24,1151,1151,1915.64,2204901.24,100.0,1.76,Tuesday,6,2025
f48605ea51e41b4c,2025-06-25,653,663,1398.33,913108.43,98.5,1.76,Wednesday,6,2025
7a20e52829bd846d,2025-06-25,1805,1805,510.31,921107.85,100.0,1.76,Wednesday,6,2025
039159df8a511e8a,2025-06-26,1804,1804,681.2,1228876.08,100.0,1.76,Thursday,6,2025
07acd16b556dd864,2025-06-27,297,297,1069.34,317594.21,100.0,1.76,Friday,6,2025
cfe603ecf84ca199,2025-06-27,1984,1984,987.32,1958837.45,100.0,1.76,Friday,6,2025
7a20e52829bd846d,2025-06-29,1425,1805,638.68,910122.0,78.9,2.288,Sunday,6,2025
4d3c3e21704186d6,2025-06-30,1786,1786,572.79,1023008.79,100.0,1.76,Monday,6,2025
f10ba6f1ebd530a4,2025-07-01,1151,1151,2113.06,2432131.97,100.0,1.98,Tuesday,7,2025
4672518ff5f66c70,2025-07-02,686,686,2379.37,1632246.23,100.0,1.98,Wednesday,7,2025
6654d146e2a0180a,2025-07-02,996,996,2537.19,2527040.18,100.0,1.98,Wednesday,7,2025
37d0d111f3b188d5,2025-07-06,1029,1029,742.37,763895.37,100.0,2.574,Sunday,7,2025
6654d146e2a0180a,2025-07-07,593,996,2025.6,1201181.2,59.5,1.98,Monday,7,2025
d6b81da7ff177362,2025-07-08,202,302,1199.23,242244.47,66.9,1.98,Tuesday,7,2025
b696fa66076665dc,2025-07-08,584,584,798.46,466300.95,100.0,1.98,Tuesday,7,2025
039159df8a511e8a,2025-07-08,1707,1804,787.33,1343975.82,94.6,1.98,Tuesday,7,2025
6654d146e2a0180a,2025-07-09,996,996,2180.34,2171618.42,100.0,1.98,Wednesday,7,2025
7a20e52829bd846d,2025-07-10,1805,1805,425.47,767964.86,100.0,1.98,Thursday,7,2025
07acd16b556dd864,2025-07-11,244,297,1317.87,321560.43,82.2,1.98,Friday,7,2025
b696fa66076665dc,2025-07-11,584,584,896.7,523670.49,100.0,1.98,Friday,7,2025
039159df8a511e8a,2025-07-13,1804,1804,803.06,1448718.44,100.0,2.574,Sunday,7,2025
37d0d111f3b188d5,2025-07-13,1029,1029,860.26,885210.98,100.0,2.574,Sunday,7,2025
4672518ff5f66c70,2025-07-15,618,686,2459.67,1520073.99,90.1,1.98,Tuesday,7,2025
f48605ea51e41b4c,2025-07-15,663,663,1529.81,1014261.38,100.0,1.98,Tuesday,7,2025
d6b81da7ff177362,2025-07-15,302,302,944.25,285162.86,100.0,1.98,Tuesday,7,2025
07acd16b556dd864,2025-07-15,297,297,1025.25,304499.67,100.0,1.98,Tuesday,7,2025
4d3c3e21704186d6,2025-07-18,1786,1786,685.78,1224795.56,100.0,1.98,Friday,7,2025
07acd16b556dd864,2025-07-18,297,297,1069.41,317615.78,100.0,1.98,Friday,7,2025
4672518ff5f66c70,2025-07-19,686,686,2257.79,1548841.05,100.0,2.574,Saturday,7,2025
b696fa66076665dc,2025-07-19,584,584,1228.28,717314.33,100.0,2.574,Saturday,7,2025
cfe603ecf84ca199,2025-07-19,1984,1984,1277.41,2534375.23,100.0,2.574,Saturday,7,2025
7a20e52829bd846d,2025-07-19,1805,1805,622.43,1123486.24,100.0,2.574,Saturday,7,2025
07acd16b556dd864,2025-07-21,297,297,1347.59,400233.1,100.0,1.98,Monday,7,2025
d6b81da7ff177362,2025-07-22,258,302,1232.24,317918.05,85.4,1.98,Tuesday,7,2025
f48605ea51e41b4c,2025-07-23,663,663,1235.64,819226.48,100.0,1.98,Wednesday,7,2025
7a20e52829bd846d,2025-07-26,1805,1805,701.92,1266969.99,100.0,2.574,Saturday,7,2025
039159df8a511e8a,2025-07-26,1804,1804,1063.79,1919080.84,100.0,2.574,Saturday,7,2025
f48605ea51e41b4c,2025-07-27,663,663,1423.29,943643.59,100.0,2.574,Sunday,7,2025
b696fa66076665dc,2025-07-27,534,584,1052.65,562116.22,91.4,2.574,Sunday,7,2025
4672518ff5f66c70,2025-07-27,686,686,2789.94,1913900.82,100.0,2.574,Sunday,7,2025
cfe603ecf84ca199,2025-07-29,1984,1984,807.79,1602649.77,100.0,1.98,Tuesday,7,2025
07acd16b556dd864,2025-07-30,297,297,1084.2,322008.78,100.0,1.98,Wednesday,7,2025
f10ba6f1ebd530a4,2025-07-31,1151,1151,1849.33,2128578.41,100.0,1.98,Thursday,7,2025
6654d146e2a0180a,2025-08-01,996,996,2327.3,2317995.09,100.0,1.87,Friday,8,2025
039159df8a511e8a,2025-08-01,1804,1804,637.08,1149284.19,100.0,1.87,Friday,8,2025
cfe603ecf84ca199,2025-08-03,1572,1984,1276.74,2007035.74,79.2,2.431,Sunday,8,2025
b696fa66076665dc,2025-08-04,584,584,1017.34,594126.93,100.0,1.87,Monday,8,2025
4d3c3e21704186d6,2025-08-04,1786,1786,677.95,1210825.36,100.0,1.87,Monday,8,2025
cfe603ecf84ca199,2025-08-05,1984,1984,1052.92,2088995.49,100.0,1.87,Tuesday,8,2025
d6b81da7ff177362,2025-08-07,302,302,976.03,294762.04,100.0,1.87,Thursday,8,2025
f48605ea51e41b4c,2025-08-09,663,663,1439.24,954219.07,100.0,2.431,Saturday,8,2025
4672518ff5f66c70,2025-08-09,590,686,2529.35,1492317.09,86.0,2.431,Saturday,8,2025
039159df8a511e8a,2025-08-09,1804,1804,1002.63,1808748.78,100.0,2.431,Saturday,8,2025
07acd16b556dd864,2025-08-11,297,297,1071.33,318184.25,100.0,1.87,Monday,8,2025
039159df8a511e8a,2025-08-12,1804,1804,830.56,1498333.54,100.0,1.87,Tuesday,8,2025
4672518ff5f66c70,2025-08-13,602,686,1823.82,1097939.25,87.8,1.87,Wednesday,8,2025
07acd16b556dd864,2025-08-14,297,297,916.43,272180.54,100.0,1.87,Thursday,8,2025
6654d146e2a0180a,2025-08-15,996,996,2126.03,2117525.44,100.0,1.87,Friday,8,2025
f48605ea51e41b4c,2025-08-16,663,663,1348.01,893731.32,100.0,2.431,Saturday,8,2025
4d3c3e21704186d6,2025-08-18,1036,1786,691.85,716759.08,58.0,1.87,Monday,8,2025
cfe603ecf84ca199,2025-08-18,1984,1984,870.31,1726700.91,100.0,1.87,Monday,8,2025
4672518ff5f66c70,2025-08-19,464,686,1734.25,804691.14,67.6,1.87,Tuesday,8,2025
07acd16b556dd864,2025-08-20,297,297,935.06,277711.79,100.0,1.87,Wednesday,8,2025
f10ba6f1ebd530a4,2025-08-20,1151,1151,1677.1,1930343.34,100.0,1.87,Wednesday,8,2025
37d0d111f3b188d5,2025-08-20,1029,1029,530.46,545846.04,100.0,1.87,Wednesday,8,2025
f48605ea51e41b4c,2025-08-21,470,663,1366.77,642381.25,70.9,1.87,Thursday,8,2025
d6b81da7ff177362,2025-08-23,302,302,1451.92,438478.92,100.0,2.431,Saturday,8,2025
b696fa66076665dc,2025-08-23,584,584,1105.04,645344.46,100.0,2.431,Saturday,8,2025
f48605ea51e41b4c,2025-08-25,458,663,1191.57,545737.11,69.1,1.87,Monday,8,2025
6654d146e2a0180a,2025-08-26,996,996,2288.47,2279311.62,100.0,1.87,Tuesday,8,2025
4d3c3e21704186d6,2025-08-26,1381,1786,545.92,753917.12,77.3,1.87,Tuesday,8,2025
cfe603ecf84ca199,2025-08-27,1984,1984,799.74,1586674.98,100.0,1.87,Wednesday,8,2025
07acd16b556dd864,2025-08-28,297,297,944.18,280420.13,100.0,1.87,Thursday,8,2025
4672518ff5f66c70,2025-08-30,686,686,2122.06,1455731.05,100.0,2.431,Saturday,8,2025
d6b81da7ff177362,2025-08-30,302,302,1342.24,405355.47,100.0,2.431,Saturday,8,2025
b696fa66076665dc,2025-08-30,584,584,866.02,505758.14,100.0,2.431,Saturday,8,2025
